State,Year,Month,Time,Gender,Road_User,Age Group,Fatality
Australian Capital Territory,2008,12,12:00:00 PM,Female,Driver,>= 75,1
Australian Capital Territory,2009,3,1:15:00 AM,Female,Passenger,17 - 25,1
Australian Capital Territory,2009,3,1:15:00 AM,Male,Passenger,17 - 25,1
Australian Capital Territory,2009,3,3:30:00 PM,Male,Driver,40 - 64,1
Australian Capital Territory,2009,4,9:00:00 AM,Male,Driver,17 - 25,1
Australian Capital Territory,2009,5,4:30:00 PM,Male,Motorcycle rider,40 - 64,1
Australian Capital Territory,2009,6,3:23:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2009,6,6:00:00 PM,Male,Pedestrian,40 - 64,1
Australian Capital Territory,2009,7,1:05:00 PM,Male,Passenger,26 - 39,1
Australian Capital Territory,2009,9,6:50:00 AM,Male,Driver,40 - 64,1
Australian Capital Territory,2009,9,6:45:00 PM,Female,Passenger,26 - 39,1
Australian Capital Territory,2009,10,5:10:00 AM,Male,Motorcycle rider,26 - 39,1
Australian Capital Territory,2009,10,8:10:00 PM,Male,Pedestrian,40 - 64,1
Australian Capital Territory,2010,1,8:05:00 AM,Male,Pedal cyclist,40 - 64,1
Australian Capital Territory,2010,2,4:00:00 PM,Male,Driver,17 - 25,1
Australian Capital Territory,2010,2,8:50:00 PM,Male,Motorcycle rider,26 - 39,1
Australian Capital Territory,2010,3,4:19:00 AM,Male,Driver,40 - 64,1
Australian Capital Territory,2010,3,10:15:00 PM,Female,Passenger,26 - 39,1
Australian Capital Territory,2010,3,10:15:00 PM,Male,Driver,17 - 25,1
Australian Capital Territory,2010,3,10:15:00 PM,Male,Driver,26 - 39,1
Australian Capital Territory,2010,3,10:15:00 PM,Male,Passenger,0 - 16,1
Australian Capital Territory,2010,4,12:15:00 PM,Female,Driver,>= 75,1
Australian Capital Territory,2010,4,12:25:00 PM,Male,Motorcycle rider,40 - 64,1
Australian Capital Territory,2010,4,7:45:00 PM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2010,5,11:35:00 AM,Male,Pedal cyclist,40 - 64,1
Australian Capital Territory,2010,5,3:25:00 PM,Male,Driver,>= 75,1
Australian Capital Territory,2010,5,11:38:00 PM,Male,Driver,26 - 39,1
Australian Capital Territory,2010,6,8:30:00 PM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2010,7,8:55:00 AM,Male,Motorcycle rider,26 - 39,1
Australian Capital Territory,2010,7,9:41:00 AM,Male,Driver,40 - 64,1
Australian Capital Territory,2010,9,11:00:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2010,12,10:10:00 PM,Male,Driver,40 - 64,1
Australian Capital Territory,2011,1,7:45:00 AM,Female,Driver,40 - 64,1
Australian Capital Territory,2011,1,8:00:00 PM,Male,Driver,40 - 64,1
Australian Capital Territory,2011,3,2:05:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2011,3,9:35:00 AM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2011,3,3:49:00 PM,Male,Motorcycle rider,26 - 39,1
Australian Capital Territory,2011,3,8:40:00 PM,Male,Motorcycle rider,40 - 64,1
Australian Capital Territory,2012,4,5:23:00 PM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2012,5,7:20:00 AM,Male,Driver,40 - 64,1
Australian Capital Territory,2012,5,4:40:00 PM,Female,Pedestrian,26 - 39,1
Australian Capital Territory,2012,6,1:45:00 PM,Male,Motorcycle rider,40 - 64,1
Australian Capital Territory,2012,6,6:50:00 PM,Male,Driver,40 - 64,1
Australian Capital Territory,2012,7,12:50:00 AM,Male,Passenger,0 - 16,1
Australian Capital Territory,2012,9,1:34:00 PM,Male,Motorcycle rider,40 - 64,1
Australian Capital Territory,2012,9,6:10:00 PM,Male,Pedal cyclist,26 - 39,1
Australian Capital Territory,2012,10,4:25:00 PM,Female,Pedestrian,65 - 74,1
Australian Capital Territory,2012,11,10:09:00 AM,Male,Pedestrian,>= 75,1
Australian Capital Territory,2012,11,6:45:00 PM,Male,Pedestrian,>= 75,1
Australian Capital Territory,2012,12,11:15:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2013,1,12:45:00 AM,Male,Passenger,17 - 25,1
Australian Capital Territory,2013,3,2:30:00 AM,Female,Motorcycle pillion passenger,40 - 64,1
Australian Capital Territory,2013,3,10:10:00 AM,Male,Passenger,>= 75,1
Australian Capital Territory,2013,3,11:00:00 PM,Female,Driver,26 - 39,1
Australian Capital Territory,2013,8,4:55:00 PM,Female,Pedestrian,>= 75,1
Australian Capital Territory,2013,9,1:45:00 PM,Female,Driver,>= 75,1
Australian Capital Territory,2013,12,11:00:00 PM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2014,2,1:30:00 AM,Male,Passenger,26 - 39,1
Australian Capital Territory,2014,2,6:20:00 PM,Male,Pedal cyclist,40 - 64,1
Australian Capital Territory,2014,3,1:05:00 AM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2014,3,4:00:00 PM,Male,Driver,26 - 39,1
Australian Capital Territory,2014,6,1:20:00 PM,Male,Driver,17 - 25,1
Australian Capital Territory,2014,8,4:40:00 PM,Male,Passenger,17 - 25,1
Australian Capital Territory,2014,9,2:00:00 AM,Male,Driver,17 - 25,1
Australian Capital Territory,2014,9,3:55:00 PM,Female,Pedestrian,65 - 74,1
Australian Capital Territory,2014,11,4:50:00 PM,Male,Motorcycle rider,40 - 64,1
Australian Capital Territory,2014,12,2:30:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2015,1,7:45:00 AM,Male,Pedal cyclist,40 - 64,1
Australian Capital Territory,2015,4,7:10:00 PM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2015,5,5:45:00 PM,Male,Driver,40 - 64,1
Australian Capital Territory,2015,5,6:00:00 PM,Male,Motorcycle rider,26 - 39,1
Australian Capital Territory,2015,6,5:00:00 AM,Male,Driver,17 - 25,1
Australian Capital Territory,2015,6,1:15:00 PM,Male,Driver,26 - 39,1
Australian Capital Territory,2015,7,5:50:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2015,7,7:00:00 PM,Female,Passenger,0 - 16,1
Australian Capital Territory,2015,9,5:45:00 PM,Male,Driver,17 - 25,1
Australian Capital Territory,2015,9,8:20:00 PM,Male,Motorcycle rider,40 - 64,1
Australian Capital Territory,2015,11,5:20:00 PM,Male,Motorcycle rider,65 - 74,1
Australian Capital Territory,2015,12,11:00:00 AM,Female,Driver,65 - 74,1
Australian Capital Territory,2015,12,11:55:00 AM,Female,Passenger,>= 75,1
Australian Capital Territory,2015,12,11:55:00 AM,Male,Driver,>= 75,1
Australian Capital Territory,2015,12,3:30:00 PM,Male,Driver,40 - 64,1
Australian Capital Territory,2016,3,5:00:00 PM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2016,5,3:15:00 PM,Female,Pedestrian,40 - 64,1
Australian Capital Territory,2016,5,5:00:00 PM,Female,Driver,>= 75,1
Australian Capital Territory,2016,7,5:50:00 AM,Male,Driver,17 - 25,1
Australian Capital Territory,2016,7,7:20:00 AM,Male,Driver,40 - 64,1
Australian Capital Territory,2016,9,3:00:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2016,9,8:30:00 AM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2016,10,4:40:00 PM,Female,Driver,40 - 64,1
Australian Capital Territory,2016,10,4:40:00 PM,Male,Driver,17 - 25,1
Australian Capital Territory,2016,11,11:55:00 AM,Male,Motorcycle rider,26 - 39,1
Australian Capital Territory,2017,1,4:00:00 PM,Male,Passenger,26 - 39,1
Australian Capital Territory,2017,2,12:15:00 PM,Male,Motorcycle rider,17 - 25,1
Australian Capital Territory,2017,3,6:25:00 AM,Male,Pedal cyclist,26 - 39,1
Australian Capital Territory,2017,5,11:55:00 AM,Male,Driver,>= 75,1
Australian Capital Territory,2017,11,9:37:00 PM,Male,Driver,17 - 25,1
Australian Capital Territory,2018,1,6:00:00 PM,Male,Passenger,17 - 25,1
Australian Capital Territory,2018,2,5:00:00 PM,Male,Motorcycle rider,26 - 39,1
Australian Capital Territory,2018,2,6:30:00 PM,Male,Pedestrian,0 - 16,1
Australian Capital Territory,2018,4,9:05:00 AM,Female,Pedal cyclist,40 - 64,1
Australian Capital Territory,2018,5,7:30:00 PM,Male,Motorcycle rider,40 - 64,1
Australian Capital Territory,2018,5,8:00:00 PM,Female,Driver,40 - 64,1
Australian Capital Territory,2018,7,9:30:00 AM,Male,Passenger,0 - 16,1
Australian Capital Territory,2018,9,11:20:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2018,10,9:50:00 PM,Male,Pedestrian,26 - 39,1
Australian Capital Territory,2019,1,8:00:00 PM,Male,Pedestrian,40 - 64,1
Australian Capital Territory,2019,6,4:20:00 AM,Male,Driver,40 - 64,1
Australian Capital Territory,2019,6,12:05:00 PM,Male,Pedestrian,>= 75,1
Australian Capital Territory,2019,9,9:30:00 AM,Male,Driver,65 - 74,1
Australian Capital Territory,2019,10,2:05:00 PM,Female,Driver,40 - 64,1
Australian Capital Territory,2019,12,6:20:00 AM,Male,Driver,26 - 39,1
Australian Capital Territory,2020,4,11:30:00 AM,Male,Driver,17 - 25,1
Australian Capital Territory,2020,4,11:30:00 AM,Male,Passenger,26 - 39,1
Australian Capital Territory,2020,7,2:45:00 PM,Female,Passenger,65 - 74,1
Australian Capital Territory,2020,9,7:30:00 AM,Male,Driver,40 - 64,1
Australian Capital Territory,2020,9,11:40:00 AM,Male,Passenger,26 - 39,1
New South Wales,1989,1,1:08:00 AM,Male,Driver,65 - 74,1
New South Wales,1989,1,1:25:00 AM,Female,Driver,26 - 39,1
New South Wales,1989,1,4:30:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,1,4:30:00 AM,Male,Pedestrian,17 - 25,1
New South Wales,1989,1,5:00:00 AM,Male,Driver,26 - 39,1
New South Wales,1989,1,5:15:00 AM,Male,Pedestrian,65 - 74,1
New South Wales,1989,1,5:43:00 AM,Female,Driver,17 - 25,1
New South Wales,1989,1,6:10:00 AM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,1,6:40:00 AM,Female,Passenger,40 - 64,1
New South Wales,1989,1,7:10:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,1,7:40:00 AM,Male,Driver,40 - 64,1
New South Wales,1989,1,9:05:00 AM,Male,Driver,26 - 39,1
New South Wales,1989,1,9:15:00 AM,Female,Passenger,17 - 25,1
New South Wales,1989,1,9:45:00 AM,Male,Motorcycle rider,26 - 39,1
New South Wales,1989,1,9:55:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,1,9:55:00 AM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,1,10:00:00 AM,Male,Driver,65 - 74,1
New South Wales,1989,1,10:02:00 AM,Male,Passenger,17 - 25,1
New South Wales,1989,1,11:15:00 AM,Female,Driver,26 - 39,1
New South Wales,1989,1,11:15:00 AM,Male,Passenger,26 - 39,1
New South Wales,1989,1,11:15:00 AM,Male,Pedal cyclist,0 - 16,1
New South Wales,1989,1,11:45:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,1,12:20:00 PM,Male,Motorcycle rider,>= 75,1
New South Wales,1989,1,12:45:00 PM,Female,Pedestrian,>= 75,1
New South Wales,1989,1,2:00:00 PM,Male,Driver,26 - 39,1
New South Wales,1989,1,2:10:00 PM,Male,Pedestrian,65 - 74,1
New South Wales,1989,1,2:35:00 PM,Female,Passenger,0 - 16,1
New South Wales,1989,1,2:35:00 PM,Male,Driver,17 - 25,1
New South Wales,1989,1,2:35:00 PM,Male,Driver,26 - 39,1
New South Wales,1989,1,2:35:00 PM,Male,Driver,40 - 64,1
New South Wales,1989,1,2:35:00 PM,Male,Passenger,0 - 16,1
New South Wales,1989,1,2:45:00 PM,Male,Motorcycle rider,0 - 16,1
New South Wales,1989,1,3:30:00 PM,Male,Passenger,0 - 16,1
New South Wales,1989,1,3:30:00 PM,Male,Pedal cyclist,40 - 64,1
New South Wales,1989,1,3:50:00 PM,Male,Driver,17 - 25,1
New South Wales,1989,1,3:50:00 PM,Male,Passenger,0 - 16,1
New South Wales,1989,1,3:50:00 PM,Male,Passenger,17 - 25,1
New South Wales,1989,1,4:15:00 PM,Female,Passenger,65 - 74,1
New South Wales,1989,1,4:40:00 PM,Male,Driver,26 - 39,1
New South Wales,1989,1,5:05:00 PM,Female,Passenger,0 - 16,1
New South Wales,1989,1,5:10:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,1,5:20:00 PM,Female,Driver,17 - 25,1
New South Wales,1989,1,5:35:00 PM,Female,Driver,40 - 64,1
New South Wales,1989,1,5:35:00 PM,Female,Passenger,0 - 16,1
New South Wales,1989,1,6:00:00 PM,Male,Passenger,17 - 25,1
New South Wales,1989,1,7:00:00 PM,Female,Pedestrian,>= 75,1
New South Wales,1989,1,7:00:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,1,7:30:00 PM,Male,Driver,26 - 39,1
New South Wales,1989,1,7:50:00 PM,Male,Passenger,26 - 39,1
New South Wales,1989,1,8:45:00 PM,Female,Motorcycle rider,26 - 39,1
New South Wales,1989,1,9:15:00 PM,Male,Driver,17 - 25,1
New South Wales,1989,1,10:20:00 PM,Male,Driver,17 - 25,1
New South Wales,1989,1,10:20:00 PM,Male,Passenger,17 - 25,1
New South Wales,1989,1,10:30:00 PM,Male,Passenger,17 - 25,1
New South Wales,1989,1,10:45:00 PM,Male,Pedestrian,65 - 74,1
New South Wales,1989,2,12:30:00 AM,Female,Passenger,17 - 25,1
New South Wales,1989,2,12:30:00 AM,Male,Passenger,26 - 39,1
New South Wales,1989,2,1:00:00 AM,Male,Driver,26 - 39,1
New South Wales,1989,2,1:00:00 AM,Male,Passenger,>= 75,1
New South Wales,1989,2,1:20:00 AM,Female,Driver,17 - 25,1
New South Wales,1989,2,1:35:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,2,2:00:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,2,2:30:00 AM,Male,Passenger,17 - 25,1
New South Wales,1989,2,3:10:00 AM,Male,Passenger,17 - 25,1
New South Wales,1989,2,3:15:00 AM,Female,Driver,26 - 39,1
New South Wales,1989,2,3:20:00 AM,Female,Passenger,17 - 25,1
New South Wales,1989,2,3:20:00 AM,Male,Passenger,17 - 25,1
New South Wales,1989,2,5:00:00 AM,Male,Driver,26 - 39,1
New South Wales,1989,2,6:15:00 AM,Female,Passenger,0 - 16,1
New South Wales,1989,2,6:30:00 AM,Female,Pedestrian,40 - 64,1
New South Wales,1989,2,6:45:00 AM,Male,Pedestrian,40 - 64,1
New South Wales,1989,2,8:07:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,2,8:07:00 AM,Male,Passenger,17 - 25,1
New South Wales,1989,2,8:15:00 AM,Female,Driver,17 - 25,1
New South Wales,1989,2,8:15:00 AM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,2,8:40:00 AM,Female,Pedestrian,0 - 16,1
New South Wales,1989,2,8:45:00 AM,Male,Driver,26 - 39,1
New South Wales,1989,2,9:15:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1989,2,9:30:00 AM,Female,Pedestrian,65 - 74,1
New South Wales,1989,2,9:30:00 AM,Male,Pedestrian,>= 75,1
New South Wales,1989,2,9:40:00 AM,Female,Passenger,17 - 25,1
New South Wales,1989,2,9:40:00 AM,Female,Passenger,>= 75,2
New South Wales,1989,2,9:40:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,2,9:40:00 AM,Male,Driver,65 - 74,1
New South Wales,1989,2,10:40:00 AM,Female,Passenger,>= 75,1
New South Wales,1989,2,11:00:00 AM,Male,Pedal cyclist,65 - 74,1
New South Wales,1989,2,11:30:00 AM,Female,Pedestrian,17 - 25,1
New South Wales,1989,2,11:45:00 AM,Male,Driver,0 - 16,1
New South Wales,1989,2,11:50:00 AM,Male,Driver,40 - 64,1
New South Wales,1989,2,12:10:00 PM,Female,Passenger,65 - 74,1
New South Wales,1989,2,12:15:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,2,12:20:00 PM,Male,Pedestrian,0 - 16,1
New South Wales,1989,2,12:45:00 PM,Female,Passenger,0 - 16,1
New South Wales,1989,2,1:45:00 PM,Male,Driver,17 - 25,1
New South Wales,1989,2,1:45:00 PM,Male,Passenger,26 - 39,1
New South Wales,1989,2,2:00:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,2,2:10:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,2,2:30:00 PM,Female,Passenger,65 - 74,1
New South Wales,1989,2,2:45:00 PM,Male,Passenger,0 - 16,1
New South Wales,1989,2,2:50:00 PM,Male,Pedestrian,>= 75,1
New South Wales,1989,2,3:10:00 PM,Male,Driver,26 - 39,1
New South Wales,1989,2,3:15:00 PM,Female,Pedestrian,17 - 25,1
New South Wales,1989,2,3:15:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1989,2,3:20:00 PM,Male,Driver,40 - 64,1
New South Wales,1989,2,3:23:00 PM,Female,Pedestrian,0 - 16,1
New South Wales,1989,2,3:45:00 PM,Male,Passenger,0 - 16,1
New South Wales,1989,2,3:50:00 PM,Male,Pedal cyclist,26 - 39,1
New South Wales,1989,2,4:15:00 PM,Male,Driver,26 - 39,1
New South Wales,1989,2,4:25:00 PM,Male,Driver,40 - 64,2
New South Wales,1989,2,4:45:00 PM,Male,Passenger,17 - 25,1
New South Wales,1989,2,4:45:00 PM,Male,Passenger,65 - 74,1
New South Wales,1989,2,4:50:00 PM,Female,Pedestrian,0 - 16,1
New South Wales,1989,2,4:55:00 PM,Female,Pedestrian,40 - 64,1
New South Wales,1989,2,5:30:00 PM,Female,Motorcycle pillion passenger,17 - 25,1
New South Wales,1989,2,5:55:00 PM,Male,Motorcycle rider,40 - 64,1
New South Wales,1989,2,6:10:00 PM,Female,Driver,17 - 25,1
New South Wales,1989,2,6:10:00 PM,Female,Passenger,17 - 25,1
New South Wales,1989,2,6:15:00 PM,Male,Motorcycle rider,26 - 39,1
New South Wales,1989,2,6:40:00 PM,Male,Motorcycle rider,26 - 39,1
New South Wales,1989,2,6:50:00 PM,Female,Driver,17 - 25,1
New South Wales,1989,2,7:00:00 PM,Male,Motorcycle rider,26 - 39,1
New South Wales,1989,2,7:35:00 PM,Male,Driver,26 - 39,1
New South Wales,1989,2,7:45:00 PM,Male,Passenger,Unknown,1
New South Wales,1989,2,7:45:00 PM,Male,Passenger,0 - 16,1
New South Wales,1989,2,8:05:00 PM,Male,Driver,65 - 74,1
New South Wales,1989,2,8:15:00 PM,Male,Passenger,17 - 25,1
New South Wales,1989,2,8:20:00 PM,Male,Pedestrian,40 - 64,1
New South Wales,1989,2,8:50:00 PM,Male,Passenger,65 - 74,1
New South Wales,1989,2,8:50:00 PM,Male,Pedestrian,0 - 16,1
New South Wales,1989,2,9:25:00 PM,Male,Driver,17 - 25,1
New South Wales,1989,2,10:00:00 PM,Female,Passenger,40 - 64,1
New South Wales,1989,2,10:00:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,2,10:40:00 PM,Male,Passenger,26 - 39,1
New South Wales,1989,2,10:55:00 PM,Male,Pedestrian,40 - 64,1
New South Wales,1989,2,11:20:00 PM,Male,Driver,17 - 25,1
New South Wales,1989,3,1:00:00 AM,Female,Pedestrian,26 - 39,1
New South Wales,1989,3,1:00:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,3,1:00:00 AM,Male,Driver,65 - 74,1
New South Wales,1989,3,1:15:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,3,1:55:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,3,2:10:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,3,2:10:00 AM,Male,Passenger,17 - 25,1
New South Wales,1989,3,2:20:00 AM,Male,Passenger,17 - 25,1
New South Wales,1989,3,2:41:00 AM,Male,Driver,0 - 16,1
New South Wales,1989,3,2:45:00 AM,Female,Motorcycle pillion passenger,26 - 39,1
New South Wales,1989,3,3:15:00 AM,Female,Passenger,17 - 25,1
New South Wales,1989,3,3:15:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,3,3:30:00 AM,Male,Passenger,26 - 39,1
New South Wales,1989,3,4:00:00 AM,Male,Passenger,26 - 39,1
New South Wales,1989,3,5:15:00 AM,Female,Passenger,17 - 25,1
New South Wales,1989,3,6:40:00 AM,Male,Pedal cyclist,17 - 25,1
New South Wales,1989,3,6:40:00 AM,Male,Pedal cyclist,26 - 39,1
New South Wales,1989,3,6:50:00 AM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,3,7:50:00 AM,Male,Passenger,0 - 16,1
New South Wales,1989,3,8:20:00 AM,Female,Passenger,0 - 16,1
New South Wales,1989,3,8:30:00 AM,Female,Passenger,>= 75,1
New South Wales,1989,3,8:55:00 AM,Male,Driver,0 - 16,1
New South Wales,1989,3,8:55:00 AM,Male,Passenger,0 - 16,1
New South Wales,1989,3,9:55:00 AM,Male,Pedestrian,>= 75,1
New South Wales,1989,3,10:10:00 AM,Male,Driver,26 - 39,1
New South Wales,1989,3,10:25:00 AM,Male,Driver,26 - 39,1
New South Wales,1989,3,10:30:00 AM,Female,Passenger,65 - 74,1
New South Wales,1989,3,10:30:00 AM,Female,Pedestrian,40 - 64,1
New South Wales,1989,3,10:30:00 AM,Male,Driver,65 - 74,1
New South Wales,1989,3,10:34:00 AM,Male,Driver,17 - 25,1
New South Wales,1989,3,10:40:00 AM,Female,Driver,26 - 39,1
New South Wales,1989,3,10:45:00 AM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,3,10:45:00 AM,Male,Pedestrian,40 - 64,1
New South Wales,1989,3,11:25:00 AM,Male,Pedal cyclist,0 - 16,1
New South Wales,1989,3,11:30:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1989,3,12:00:00 PM,Female,Pedestrian,>= 75,1
New South Wales,1989,3,12:05:00 PM,Male,Driver,40 - 64,1
New South Wales,1989,3,12:45:00 PM,Male,Driver,>= 75,1
New South Wales,1989,3,1:50:00 PM,Female,Driver,40 - 64,1
New South Wales,1989,3,2:20:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1989,3,2:25:00 PM,Male,Passenger,0 - 16,1
New South Wales,1989,3,2:40:00 PM,Female,Driver,65 - 74,1
